id_nivelriesgo,id_dispositivo,Puntuacion,Nivel_detectado,Vegetacion,Estacion
1586,1,2.66667,alto,Con vegetación,Lluviosa
1587,1,2.66667,alto,Con vegetación,Lluviosa
1588,1,2.66667,alto,Con vegetación,Lluviosa
1589,1,2.66667,alto,Con vegetación,Lluviosa
1590,1,2.66667,alto,Con vegetación,Lluviosa
1591,1,2.66667,alto,Con vegetación,Lluviosa
1592,1,2.66667,alto,Con vegetación,Lluviosa
1593,1,2.66667,alto,Con vegetación,Lluviosa
1594,1,2.66667,alto,Con vegetación,Lluviosa
1595,1,2.66667,alto,Con vegetación,Lluviosa
1596,1,2.66667,alto,Con vegetación,Lluviosa
1597,1,2.66667,alto,Con vegetación,Lluviosa
1598,1,2.66667,alto,Con vegetación,Lluviosa
1599,1,2.66667,alto,Con vegetación,Lluviosa
1600,1,2.66667,alto,Con vegetación,Lluviosa
1601,1,2.66667,alto,Con vegetación,Lluviosa
1602,1,2.66667,alto,Con vegetación,Lluviosa
1603,1,2.66667,alto,Con vegetación,Lluviosa
1604,1,2.66667,alto,Con vegetación,Lluviosa
1605,1,2.66667,alto,Con vegetación,Lluviosa
1606,1,2.66667,alto,Con vegetación,Lluviosa
1607,1,2.66667,alto,Con vegetación,Lluviosa
1608,1,2.66667,alto,Con vegetación,Lluviosa
1609,1,2.66667,alto,Con vegetación,Lluviosa
1610,1,2.66667,alto,Con vegetación,Lluviosa
1611,1,2.66667,alto,Con vegetación,Lluviosa
1612,1,2.66667,alto,Con vegetación,Lluviosa
1613,1,2.66667,alto,Con vegetación,Lluviosa
1614,1,2.66667,alto,Con vegetación,Lluviosa
1615,1,2.66667,alto,Con vegetación,Lluviosa
1616,1,2.66667,alto,Con vegetación,Lluviosa
1617,1,2.66667,alto,Con vegetación,Lluviosa
1618,1,2.66667,alto,Con vegetación,Lluviosa
1619,1,2.66667,alto,Con vegetación,Lluviosa
1620,1,2.66667,alto,Con vegetación,Lluviosa
1621,1,2.66667,alto,Con vegetación,Lluviosa
1622,1,2.66667,alto,Con vegetación,Lluviosa
1623,1,2.66667,alto,Con vegetación,Lluviosa
1624,1,2.66667,alto,Con vegetación,Lluviosa
1625,1,2.66667,alto,Con vegetación,Lluviosa
1626,1,2.66667,alto,Con vegetación,Lluviosa
1627,1,2.66667,alto,Con vegetación,Lluviosa
1628,1,2.66667,alto,Con vegetación,Lluviosa
1629,1,2.66667,alto,Con vegetación,Lluviosa
1630,1,2.66667,alto,Con vegetación,Lluviosa
1631,1,2.66667,alto,Con vegetación,Lluviosa
1632,1,2.66667,alto,Con vegetación,Lluviosa
1633,1,2.66667,alto,Con vegetación,Lluviosa
1634,1,2.66667,alto,Con vegetación,Lluviosa
1635,1,2.66667,alto,Con vegetación,Lluviosa
1636,1,2.66667,alto,Con vegetación,Lluviosa
1637,1,2.66667,alto,Con vegetación,Lluviosa
1638,1,2.66667,alto,Con vegetación,Lluviosa
1639,1,2.66667,alto,Con vegetación,Lluviosa
1640,1,2.66667,alto,Con vegetación,Lluviosa
1641,1,2.66667,alto,Con vegetación,Lluviosa
1642,1,2.66667,alto,Con vegetación,Lluviosa
1643,1,2.66667,alto,Con vegetación,Lluviosa
1644,1,2.66667,alto,Con vegetación,Lluviosa
1645,1,2.66667,alto,Con vegetación,Lluviosa
1646,1,2.66667,alto,Con vegetación,Lluviosa
1647,1,2.66667,alto,Con vegetación,Lluviosa
1648,1,2.66667,alto,Con vegetación,Lluviosa
1649,1,2.66667,alto,Con vegetación,Lluviosa
1650,1,2.66667,alto,Con vegetación,Lluviosa
1651,1,2.66667,alto,Con vegetación,Lluviosa
1652,1,2.66667,alto,Con vegetación,Lluviosa
1653,1,2.66667,alto,Con vegetación,Lluviosa
1654,1,2.66667,alto,Con vegetación,Lluviosa
1655,1,2.66667,alto,Con vegetación,Lluviosa
1656,1,2.66667,alto,Con vegetación,Lluviosa
1657,1,2.66667,alto,Con vegetación,Lluviosa
1658,1,2.66667,alto,Con vegetación,Lluviosa
1659,1,2.66667,alto,Con vegetación,Lluviosa
1660,1,2.66667,alto,Con vegetación,Lluviosa
1661,1,2.66667,alto,Con vegetación,Lluviosa
1662,1,2.66667,alto,Con vegetación,Lluviosa
1663,1,2.66667,alto,Con vegetación,Lluviosa
1664,1,2.66667,alto,Con vegetación,Lluviosa
1665,1,2.66667,alto,Con vegetación,Lluviosa
1666,1,2.66667,alto,Con vegetación,Lluviosa
1667,1,2.66667,alto,Con vegetación,Lluviosa
1668,1,2.66667,alto,Con vegetación,Lluviosa
1669,1,2.66667,alto,Con vegetación,Lluviosa
1670,1,2.66667,alto,Con vegetación,Lluviosa
1671,1,2.66667,alto,Con vegetación,Lluviosa
1672,1,2.66667,alto,Con vegetación,Lluviosa
1673,1,2.66667,alto,Con vegetación,Lluviosa
1674,1,2.66667,alto,Con vegetación,Lluviosa
1675,1,2.66667,alto,Con vegetación,Lluviosa
1676,1,2.66667,alto,Con vegetación,Lluviosa
1677,1,2.66667,alto,Con vegetación,Lluviosa
1678,1,2.66667,alto,Con vegetación,Lluviosa
1679,1,2.66667,alto,Con vegetación,Lluviosa
1680,1,2.66667,alto,Con vegetación,Lluviosa
1681,1,2.66667,alto,Con vegetación,Lluviosa
1682,1,2.66667,alto,Con vegetación,Lluviosa
1683,1,2.66667,alto,Con vegetación,Lluviosa
1684,1,2.66667,alto,Con vegetación,Lluviosa
1685,1,2.66667,alto,Con vegetación,Lluviosa
1686,1,2.66667,alto,Con vegetación,Lluviosa
1687,1,2.66667,alto,Con vegetación,Lluviosa
1688,1,2.66667,alto,Con vegetación,Lluviosa
1689,1,2.66667,alto,Con vegetación,Lluviosa
1690,1,2.66667,alto,Con vegetación,Lluviosa
1691,1,2.66667,alto,Con vegetación,Lluviosa
1692,1,2.66667,alto,Con vegetación,Lluviosa
1693,1,2.66667,alto,Con vegetación,Lluviosa
1694,1,2.66667,alto,Con vegetación,Lluviosa
1695,1,2.66667,alto,Con vegetación,Lluviosa
1696,1,2.66667,alto,Con vegetación,Lluviosa
1697,1,2.66667,alto,Con vegetación,Lluviosa
1698,1,2.66667,alto,Con vegetación,Lluviosa
1699,1,2.66667,alto,Con vegetación,Lluviosa
1700,1,2.66667,alto,Con vegetación,Lluviosa
1701,1,2.66667,alto,Con vegetación,Lluviosa
1702,1,2.66667,alto,Con vegetación,Lluviosa
1703,1,2.66667,alto,Con vegetación,Lluviosa
1704,1,2.66667,alto,Con vegetación,Lluviosa
1705,1,2.66667,alto,Con vegetación,Lluviosa
1706,1,2.66667,alto,Con vegetación,Lluviosa
1707,1,2.66667,alto,Con vegetación,Lluviosa
1708,1,2.66667,alto,Con vegetación,Lluviosa
1709,1,2.66667,alto,Con vegetación,Lluviosa
1710,1,2.66667,alto,Con vegetación,Lluviosa
1711,1,2.66667,alto,Con vegetación,Lluviosa
1712,1,2.66667,alto,Con vegetación,Lluviosa
1713,1,2.66667,alto,Con vegetación,Lluviosa
1714,1,2.66667,alto,Con vegetación,Lluviosa
1715,1,2.66667,alto,Con vegetación,Lluviosa
1716,1,2.66667,alto,Con vegetación,Lluviosa
1717,1,2.66667,alto,Con vegetación,Lluviosa
1718,1,2.66667,alto,Con vegetación,Lluviosa
1719,1,2.66667,alto,Con vegetación,Lluviosa
1720,1,2.66667,alto,Con vegetación,Lluviosa
1721,1,2.66667,alto,Con vegetación,Lluviosa
1722,1,2.66667,alto,Con vegetación,Lluviosa
1723,1,2.66667,alto,Con vegetación,Lluviosa
1724,1,2.66667,alto,Con vegetación,Lluviosa
1725,1,2.66667,alto,Con vegetación,Lluviosa
1726,1,2.66667,alto,Con vegetación,Lluviosa
1727,1,2.66667,alto,Con vegetación,Lluviosa
1728,1,2.66667,alto,Con vegetación,Lluviosa
1729,1,2.66667,alto,Con vegetación,Lluviosa
1730,1,2.66667,alto,Con vegetación,Lluviosa
1731,1,2.66667,alto,Con vegetación,Lluviosa
1732,1,2.66667,alto,Con vegetación,Lluviosa
1733,1,2.66667,alto,Con vegetación,Lluviosa
1734,1,2.66667,alto,Con vegetación,Lluviosa
1735,1,2.66667,alto,Con vegetación,Lluviosa
1736,1,2.66667,alto,Con vegetación,Lluviosa
1737,1,2.66667,alto,Con vegetación,Lluviosa
1738,1,2.66667,alto,Con vegetación,Lluviosa
1739,1,2.66667,alto,Con vegetación,Lluviosa
1740,1,2.66667,alto,Con vegetación,Lluviosa
1741,1,2.66667,alto,Con vegetación,Lluviosa
1742,1,2.66667,alto,Con vegetación,Lluviosa
1743,1,2.66667,alto,Con vegetación,Lluviosa
1744,1,2.66667,alto,Con vegetación,Lluviosa
1745,1,2.66667,alto,Con vegetación,Lluviosa
1746,1,2.66667,alto,Con vegetación,Lluviosa
1747,1,2.66667,alto,Con vegetación,Lluviosa
1748,1,2.66667,alto,Con vegetación,Lluviosa
1749,1,2.66667,alto,Con vegetación,Lluviosa
1750,1,2.66667,alto,Con vegetación,Lluviosa
1751,1,2.66667,alto,Con vegetación,Lluviosa
1752,1,2.66667,alto,Con vegetación,Lluviosa
1753,1,2.66667,alto,Con vegetación,Lluviosa
1754,1,2.66667,alto,Con vegetación,Lluviosa
1755,1,2.66667,alto,Con vegetación,Lluviosa
1756,1,2.66667,alto,Con vegetación,Lluviosa
1757,1,2.66667,alto,Con vegetación,Lluviosa
1758,1,2.66667,alto,Con vegetación,Lluviosa
1759,1,2.66667,alto,Con vegetación,Lluviosa
1760,1,2.66667,alto,Con vegetación,Lluviosa
1761,1,2.66667,alto,Con vegetación,Lluviosa
1762,1,2.66667,alto,Con vegetación,Lluviosa
1763,1,2.66667,alto,Con vegetación,Lluviosa
1764,1,2.66667,alto,Con vegetación,Lluviosa
1765,1,2.66667,alto,Con vegetación,Lluviosa
1766,1,2.66667,alto,Con vegetación,Lluviosa
1767,1,2.66667,alto,Con vegetación,Lluviosa
1768,1,2.66667,alto,Con vegetación,Lluviosa
1769,1,2.66667,alto,Con vegetación,Lluviosa
1770,1,2.66667,alto,Con vegetación,Lluviosa
1771,1,2.66667,alto,Con vegetación,Lluviosa
1772,1,2.66667,alto,Con vegetación,Lluviosa
1773,1,2.66667,alto,Con vegetación,Lluviosa
1774,1,2.66667,alto,Con vegetación,Lluviosa
1775,1,2.66667,alto,Con vegetación,Lluviosa
1776,1,2.66667,alto,Con vegetación,Lluviosa
1777,1,2.66667,alto,Con vegetación,Lluviosa
1778,1,2.66667,alto,Con vegetación,Lluviosa
1779,1,2.66667,alto,Con vegetación,Lluviosa
1780,1,2.66667,alto,Con vegetación,Lluviosa
1781,1,2.66667,alto,Con vegetación,Lluviosa
1782,1,2.66667,alto,Con vegetación,Lluviosa
1783,1,2.66667,alto,Con vegetación,Lluviosa
1784,1,2.66667,alto,Con vegetación,Lluviosa
1785,1,2.66667,alto,Con vegetación,Lluviosa
1786,1,2.66667,alto,Con vegetación,Lluviosa
1787,1,2.66667,alto,Con vegetación,Lluviosa
1788,1,2.66667,alto,Con vegetación,Lluviosa
1789,1,2.66667,alto,Con vegetación,Lluviosa
1790,1,2.66667,alto,Con vegetación,Lluviosa
1791,1,2.66667,alto,Con vegetación,Lluviosa
1792,1,2.66667,alto,Con vegetación,Lluviosa
1793,1,2.66667,alto,Con vegetación,Lluviosa
1794,1,2.66667,alto,Con vegetación,Lluviosa
1795,1,2.66667,alto,Con vegetación,Lluviosa
1796,1,2.66667,alto,Con vegetación,Lluviosa
1797,1,2.66667,alto,Con vegetación,Lluviosa
1798,1,2.66667,alto,Con vegetación,Lluviosa
1799,1,2.66667,alto,Con vegetación,Lluviosa
1800,1,2.66667,alto,Con vegetación,Lluviosa
1801,1,2.66667,alto,Con vegetación,Lluviosa
1802,1,2.66667,alto,Con vegetación,Lluviosa
1803,1,2.66667,alto,Con vegetación,Lluviosa
1804,1,2.66667,alto,Con vegetación,Lluviosa
1805,1,2.66667,alto,Con vegetación,Lluviosa
1806,1,2.33333,alto,Con vegetación,Lluviosa
1807,1,2.33333,alto,Con vegetación,Lluviosa
1808,1,2.33333,alto,Con vegetación,Lluviosa
1809,1,2.66667,alto,Con vegetación,Lluviosa
1810,1,2.33333,alto,Con vegetación,Lluviosa
1811,1,2.66667,alto,Con vegetación,Lluviosa
1812,1,2.33333,alto,Con vegetación,Lluviosa
1813,1,2.33333,alto,Con vegetación,Lluviosa
1814,1,2.33333,alto,Con vegetación,Lluviosa
1815,1,2.33333,alto,Con vegetación,Lluviosa
1816,1,2.33333,alto,Con vegetación,Lluviosa
1817,1,2.66667,alto,Con vegetación,Lluviosa
1818,1,2.33333,alto,Con vegetación,Lluviosa
1819,1,2.33333,alto,Con vegetación,Lluviosa
1820,1,2.33333,alto,Con vegetación,Lluviosa
1821,1,2.33333,alto,Con vegetación,Lluviosa
1822,1,2.33333,alto,Con vegetación,Lluviosa
1823,1,2.33333,alto,Con vegetación,Lluviosa
1824,1,2.33333,alto,Con vegetación,Lluviosa
1825,1,2.33333,alto,Con vegetación,Lluviosa
1826,1,2.33333,alto,Con vegetación,Lluviosa
1827,1,2.33333,alto,Con vegetación,Lluviosa
1828,1,2.33333,alto,Con vegetación,Lluviosa
1829,1,2.33333,alto,Con vegetación,Lluviosa
1830,1,2.33333,alto,Con vegetación,Lluviosa
1831,1,2.33333,alto,Con vegetación,Lluviosa
1832,1,2.66667,alto,Con vegetación,Lluviosa
1833,1,2.33333,alto,Con vegetación,Lluviosa
1834,1,2.33333,alto,Con vegetación,Lluviosa
1835,1,2.33333,alto,Con vegetación,Lluviosa
1836,1,2.33333,alto,Con vegetación,Lluviosa
1837,1,2.33333,alto,Con vegetación,Lluviosa
1838,1,2.33333,alto,Con vegetación,Lluviosa
1839,1,2.33333,alto,Con vegetación,Lluviosa
1840,1,2.33333,alto,Con vegetación,Lluviosa
1841,1,2.33333,alto,Con vegetación,Lluviosa
1842,1,2.33333,alto,Con vegetación,Lluviosa
1843,1,2.33333,alto,Con vegetación,Lluviosa
1844,1,2.33333,alto,Con vegetación,Lluviosa
1845,1,2.33333,alto,Con vegetación,Lluviosa
1846,1,2.33333,alto,Con vegetación,Lluviosa
1847,1,2.33333,alto,Con vegetación,Lluviosa
1848,1,2.33333,alto,Con vegetación,Lluviosa
1849,1,2.33333,alto,Con vegetación,Lluviosa
1850,1,2.33333,alto,Con vegetación,Lluviosa
1851,1,2.33333,alto,Con vegetación,Lluviosa
1852,1,2.33333,alto,Con vegetación,Lluviosa
1853,1,2.33333,alto,Con vegetación,Lluviosa
1854,1,2.66667,alto,Con vegetación,Lluviosa
1855,1,2.66667,alto,Con vegetación,Lluviosa
1856,1,2.66667,alto,Con vegetación,Lluviosa
1857,1,2.66667,alto,Con vegetación,Lluviosa
1858,1,2.66667,alto,Con vegetación,Lluviosa
1859,1,2.66667,alto,Con vegetación,Lluviosa
1860,1,2.66667,alto,Con vegetación,Lluviosa
1861,1,2.66667,alto,Con vegetación,Lluviosa
1862,1,2.66667,alto,Con vegetación,Lluviosa
1863,1,2.66667,alto,Con vegetación,Lluviosa
1864,1,2.66667,alto,Con vegetación,Lluviosa
1865,1,2.66667,alto,Con vegetación,Lluviosa
1866,1,2.66667,alto,Con vegetación,Lluviosa
1867,1,2.66667,alto,Con vegetación,Lluviosa
1868,1,2.66667,alto,Con vegetación,Lluviosa
1869,1,2.66667,alto,Con vegetación,Lluviosa
1870,1,2.66667,alto,Con vegetación,Lluviosa
1871,1,2.66667,alto,Con vegetación,Lluviosa
1872,1,2.66667,alto,Con vegetación,Lluviosa
1873,1,2.66667,alto,Con vegetación,Lluviosa
1874,1,2.66667,alto,Con vegetación,Lluviosa
1875,1,2.66667,alto,Con vegetación,Lluviosa
1876,1,2.66667,alto,Con vegetación,Lluviosa
1877,1,2.66667,alto,Con vegetación,Lluviosa
1878,1,2.66667,alto,Con vegetación,Lluviosa
1879,1,2.66667,alto,Con vegetación,Lluviosa
1880,1,2.66667,alto,Con vegetación,Lluviosa
1881,1,2.66667,alto,Con vegetación,Lluviosa
1882,1,2.66667,alto,Con vegetación,Lluviosa
1883,1,2.66667,alto,Con vegetación,Lluviosa
1884,1,2.66667,alto,Con vegetación,Lluviosa
1885,1,2.66667,alto,Con vegetación,Lluviosa
1886,1,2.66667,alto,Con vegetación,Lluviosa
1887,1,2.66667,alto,Con vegetación,Lluviosa
1888,1,2.66667,alto,Con vegetación,Lluviosa
1889,1,2.66667,alto,Con vegetación,Lluviosa
1890,1,2.66667,alto,Con vegetación,Lluviosa
1891,1,2.66667,alto,Con vegetación,Lluviosa
1892,1,2.66667,alto,Con vegetación,Lluviosa
1893,1,2.66667,alto,Con vegetación,Lluviosa
1894,1,2.66667,alto,Con vegetación,Lluviosa
1895,1,2.66667,alto,Con vegetación,Lluviosa
1896,1,2.66667,alto,Con vegetación,Lluviosa
1897,1,2.66667,alto,Con vegetación,Lluviosa
1898,1,2.66667,alto,Con vegetación,Lluviosa
1899,1,2.66667,alto,Con vegetación,Lluviosa
1900,1,2.66667,alto,Con vegetación,Lluviosa
1901,1,2.66667,alto,Con vegetación,Lluviosa
1902,1,2.66667,alto,Con vegetación,Lluviosa
1903,1,2.66667,alto,Con vegetación,Lluviosa
1904,1,2.66667,alto,Con vegetación,Lluviosa
1905,1,2.66667,alto,Con vegetación,Lluviosa
1906,1,2.66667,alto,Con vegetación,Lluviosa
1907,1,2.66667,alto,Con vegetación,Lluviosa
1908,1,2.66667,alto,Con vegetación,Lluviosa
1909,1,2.66667,alto,Con vegetación,Lluviosa
1910,1,2.66667,alto,Con vegetación,Lluviosa
1911,1,2.66667,alto,Con vegetación,Lluviosa
1912,1,2.66667,alto,Con vegetación,Lluviosa
1913,1,2.66667,alto,Con vegetación,Lluviosa
1914,1,2.66667,alto,Con vegetación,Lluviosa
1915,1,2.66667,alto,Con vegetación,Lluviosa
1916,1,2.66667,alto,Con vegetación,Lluviosa
1917,1,2.66667,alto,Con vegetación,Lluviosa
1918,1,2.66667,alto,Con vegetación,Lluviosa
1919,1,2.66667,alto,Con vegetación,Lluviosa
1920,1,2.66667,alto,Con vegetación,Lluviosa
1921,1,2.66667,alto,Con vegetación,Lluviosa
1922,1,2.66667,alto,Con vegetación,Lluviosa
1923,1,2.66667,alto,Con vegetación,Lluviosa
1924,1,2.66667,alto,Con vegetación,Lluviosa
1925,1,2.66667,alto,Con vegetación,Lluviosa
1926,1,2.66667,alto,Con vegetación,Lluviosa
1927,1,2.66667,alto,Con vegetación,Lluviosa
1928,1,2.66667,alto,Con vegetación,Lluviosa
1929,1,2.66667,alto,Con vegetación,Lluviosa
1930,1,2.66667,alto,Con vegetación,Lluviosa
1931,1,2.66667,alto,Con vegetación,Lluviosa
1932,1,2.66667,alto,Con vegetación,Lluviosa
1933,1,2.66667,alto,Con vegetación,Lluviosa
1934,1,2.66667,alto,Con vegetación,Lluviosa
1935,1,2.66667,alto,Con vegetación,Lluviosa
1936,1,2.66667,alto,Con vegetación,Lluviosa
1937,1,2.66667,alto,Con vegetación,Lluviosa
1938,1,2.66667,alto,Con vegetación,Lluviosa
1939,1,2.66667,alto,Con vegetación,Lluviosa
1940,1,2.66667,alto,Con vegetación,Lluviosa
1941,1,2.66667,alto,Con vegetación,Lluviosa
1942,1,2.66667,alto,Con vegetación,Lluviosa
1943,1,2.66667,alto,Con vegetación,Lluviosa
1944,1,2.66667,alto,Con vegetación,Lluviosa
1945,1,2.66667,alto,Con vegetación,Lluviosa
1946,1,2.66667,alto,Con vegetación,Lluviosa
1947,1,2.66667,alto,Con vegetación,Lluviosa
1948,1,2.66667,alto,Con vegetación,Lluviosa
1949,1,2.66667,alto,Con vegetación,Lluviosa
1950,1,2.66667,alto,Con vegetación,Lluviosa
1951,1,2.66667,alto,Con vegetación,Lluviosa
1952,1,2.66667,alto,Con vegetación,Lluviosa
1953,1,2.66667,alto,Con vegetación,Lluviosa
1954,1,2.66667,alto,Con vegetación,Lluviosa
1955,1,2.66667,alto,Con vegetación,Lluviosa
1956,1,2.66667,alto,Con vegetación,Lluviosa
1957,1,2.66667,alto,Con vegetación,Lluviosa
1958,1,2.66667,alto,Con vegetación,Lluviosa
1959,1,2.66667,alto,Con vegetación,Lluviosa
1960,1,2.66667,alto,Con vegetación,Lluviosa
1961,1,2.66667,alto,Con vegetación,Lluviosa
1962,1,2.66667,alto,Con vegetación,Lluviosa
1963,1,2.66667,alto,Con vegetación,Lluviosa
1964,1,2.66667,alto,Con vegetación,Lluviosa
1965,1,2.66667,alto,Con vegetación,Lluviosa
1966,1,2.66667,alto,Con vegetación,Lluviosa
1967,1,2.66667,alto,Con vegetación,Lluviosa
1968,1,2.66667,alto,Con vegetación,Lluviosa
1969,1,2.66667,alto,Con vegetación,Lluviosa
1970,1,2.66667,alto,Con vegetación,Lluviosa
1971,1,2.66667,alto,Con vegetación,Lluviosa
1972,1,2.66667,alto,Con vegetación,Lluviosa
1973,1,2.66667,alto,Con vegetación,Lluviosa
1974,1,2.66667,alto,Con vegetación,Lluviosa
1975,1,2.66667,alto,Con vegetación,Lluviosa
1976,1,2.66667,alto,Con vegetación,Lluviosa
1977,1,2.66667,alto,Con vegetación,Lluviosa
1978,1,2.66667,alto,Con vegetación,Lluviosa
1979,1,2.66667,alto,Con vegetación,Lluviosa
1980,1,2.66667,alto,Con vegetación,Lluviosa
1981,1,2.66667,alto,Con vegetación,Lluviosa
1982,1,2.66667,alto,Con vegetación,Lluviosa
1983,1,2.66667,alto,Con vegetación,Lluviosa
1984,1,2.66667,alto,Con vegetación,Lluviosa
1985,1,2.66667,alto,Con vegetación,Lluviosa
1986,1,2.66667,alto,Con vegetación,Lluviosa
1987,1,2.66667,alto,Con vegetación,Lluviosa
1988,1,2.66667,alto,Con vegetación,Lluviosa
1989,1,2.66667,alto,Con vegetación,Lluviosa
1990,1,2.66667,alto,Con vegetación,Lluviosa
1991,1,2.66667,alto,Con vegetación,Lluviosa
1992,1,2.33333,alto,Con vegetación,Lluviosa
1993,1,2.66667,alto,Con vegetación,Lluviosa
1994,1,2.66667,alto,Con vegetación,Lluviosa
1995,1,2.66667,alto,Con vegetación,Lluviosa
1996,1,2.66667,alto,Con vegetación,Lluviosa
1997,1,2.66667,alto,Con vegetación,Lluviosa
1998,1,2.66667,alto,Con vegetación,Lluviosa
1999,1,2.66667,alto,Con vegetación,Lluviosa
2000,1,2.66667,alto,Con vegetación,Lluviosa
2001,1,2.66667,alto,Con vegetación,Lluviosa
2002,1,2.66667,alto,Con vegetación,Lluviosa
2003,1,2.66667,alto,Con vegetación,Lluviosa
2004,1,2.66667,alto,Con vegetación,Lluviosa
2005,1,2.66667,alto,Con vegetación,Lluviosa
2006,1,2.66667,alto,Con vegetación,Lluviosa
2007,1,2.66667,alto,Con vegetación,Lluviosa
2008,1,2.66667,alto,Con vegetación,Lluviosa
2009,1,2.66667,alto,Con vegetación,Lluviosa
2010,1,2.66667,alto,Con vegetación,Lluviosa
2011,1,2.66667,alto,Con vegetación,Lluviosa
2012,1,2.66667,alto,Con vegetación,Lluviosa
2013,1,2.66667,alto,Con vegetación,Lluviosa
2014,1,2.66667,alto,Con vegetación,Lluviosa
2015,1,2.66667,alto,Con vegetación,Lluviosa
2016,1,2.66667,alto,Con vegetación,Lluviosa
2017,1,2.66667,alto,Con vegetación,Lluviosa
2018,1,2.66667,alto,Con vegetación,Lluviosa
2019,1,2.66667,alto,Con vegetación,Lluviosa
2020,1,2.66667,alto,Con vegetación,Lluviosa
2021,1,2.66667,alto,Con vegetación,Lluviosa
2022,1,2.66667,alto,Con vegetación,Lluviosa
2023,1,2.66667,alto,Con vegetación,Lluviosa
2024,1,2.66667,alto,Con vegetación,Lluviosa
2025,1,2.66667,alto,Con vegetación,Lluviosa
2026,1,2.66667,alto,Con vegetación,Lluviosa
2027,1,2.66667,alto,Con vegetación,Lluviosa
2028,1,2.66667,alto,Con vegetación,Lluviosa
2029,1,2.66667,alto,Con vegetación,Lluviosa
2030,1,2.66667,alto,Con vegetación,Lluviosa
2031,1,2.66667,alto,Con vegetación,Lluviosa
2032,1,2.66667,alto,Con vegetación,Lluviosa
2033,1,2.66667,alto,Con vegetación,Lluviosa
2034,1,2.66667,alto,Con vegetación,Lluviosa
2035,1,2.66667,alto,Con vegetación,Lluviosa
2036,1,2.66667,alto,Con vegetación,Lluviosa
2037,1,2.66667,alto,Con vegetación,Lluviosa
2038,1,2.66667,alto,Con vegetación,Lluviosa
2039,1,2.66667,alto,Con vegetación,Lluviosa
2040,1,2.66667,alto,Con vegetación,Lluviosa
2041,1,2.66667,alto,Con vegetación,Lluviosa
2042,1,2.66667,alto,Con vegetación,Lluviosa
2043,1,2.66667,alto,Con vegetación,Lluviosa
2044,1,2.66667,alto,Con vegetación,Lluviosa
2045,1,2.66667,alto,Con vegetación,Lluviosa
2046,1,2.66667,alto,Con vegetación,Lluviosa
2047,1,2.66667,alto,Con vegetación,Lluviosa
2048,1,2.66667,alto,Con vegetación,Lluviosa
2049,1,2.33333,alto,Con vegetación,Lluviosa
2050,1,2.66667,alto,Con vegetación,Lluviosa
2051,1,2.33333,alto,Con vegetación,Lluviosa
2052,1,2.66667,alto,Con vegetación,Lluviosa
2053,1,2.66667,alto,Con vegetación,Lluviosa
2054,1,2.33333,alto,Con vegetación,Lluviosa
2055,1,2.66667,alto,Con vegetación,Lluviosa
2056,1,2.66667,alto,Con vegetación,Lluviosa
2057,1,2.66667,alto,Con vegetación,Lluviosa
2058,1,2.66667,alto,Con vegetación,Lluviosa
2059,1,2.66667,alto,Con vegetación,Lluviosa
2060,1,2.66667,alto,Con vegetación,Lluviosa
2061,1,2.66667,alto,Con vegetación,Lluviosa
2062,1,2.66667,alto,Con vegetación,Lluviosa
2063,1,2.66667,alto,Con vegetación,Lluviosa
2064,1,2.66667,alto,Con vegetación,Lluviosa
2065,1,2.66667,alto,Con vegetación,Lluviosa
2066,1,2.66667,alto,Con vegetación,Lluviosa
2067,1,2.66667,alto,Con vegetación,Lluviosa
2068,1,2.66667,alto,Con vegetación,Lluviosa
2069,1,2.66667,alto,Con vegetación,Lluviosa
2070,1,2.66667,alto,Con vegetación,Lluviosa
2071,1,2.66667,alto,Con vegetación,Lluviosa
2072,1,2.66667,alto,Con vegetación,Lluviosa
2073,1,2.66667,alto,Con vegetación,Lluviosa
2074,1,2.33333,alto,Con vegetación,Lluviosa
2075,1,2.66667,alto,Con vegetación,Lluviosa
2076,1,2.66667,alto,Con vegetación,Lluviosa
2077,1,2.66667,alto,Con vegetación,Lluviosa
2078,1,2.66667,alto,Con vegetación,Lluviosa
2079,1,2.66667,alto,Con vegetación,Lluviosa
2080,1,2.66667,alto,Con vegetación,Lluviosa
2081,1,2.66667,alto,Con vegetación,Lluviosa
2082,1,2.66667,alto,Con vegetación,Lluviosa
2083,1,2.66667,alto,Con vegetación,Lluviosa
2084,1,2.33333,alto,Con vegetación,Lluviosa
2085,1,2.66667,alto,Con vegetación,Lluviosa
2086,1,2.66667,alto,Con vegetación,Lluviosa
2087,1,2.33333,alto,Con vegetación,Lluviosa
2088,1,2.66667,alto,Con vegetación,Lluviosa
2089,1,2.66667,alto,Con vegetación,Lluviosa
2090,1,2.33333,alto,Con vegetación,Lluviosa
2091,1,2.33333,alto,Con vegetación,Lluviosa
2092,1,2.33333,alto,Con vegetación,Lluviosa
2093,1,2.66667,alto,Con vegetación,Lluviosa
2094,1,2.66667,alto,Con vegetación,Lluviosa
2095,1,2.66667,alto,Con vegetación,Lluviosa
2096,1,2.66667,alto,Con vegetación,Lluviosa
2097,1,2.66667,alto,Con vegetación,Lluviosa
2098,1,2.66667,alto,Con vegetación,Lluviosa
2099,1,2.66667,alto,Con vegetación,Lluviosa
2100,1,2.66667,alto,Con vegetación,Lluviosa
2101,1,2.66667,alto,Con vegetación,Lluviosa
